word,depth,g1,s11,s12,s13,s14,s15,g2,s21,s22,s23,s24,s25,g3,s31,s32,s33,s34,s35,g4,s41,s42,s43,s44,s45,g5,s51,s52,s53,s54,s55,g6,s61,s62,s63,s64,s65
HINTS,5,LARNT,0,0,0,1,1,TINES,1.0,2.0,2.0,0.0,2.0,MOPED,0.0,0.0,0.0,0.0,0.0,HAVES,2.0,0.0,0.0,0.0,2.0,HINTS,2.0,2.0,2.0,2.0,2.0,,,,,,
PONTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,2.0,0.0,1.0,2.0,PONTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MUNTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,0.0,1.0,0.0,2.0,MUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CUNTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,2.0,0.0,0.0,0.0,2.0,CUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
OONTS,5,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,2.0,0.0,0.0,2.0,OWRES,2.0,0.0,0.0,0.0,2.0,OONTS,2.0,2.0,2.0,2.0,2.0,,,,,,
FONTS,5,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,2.0,0.0,0.0,2.0,OWRES,1.0,0.0,0.0,0.0,2.0,FONTS,2.0,2.0,2.0,2.0,2.0,,,,,,
WONTS,5,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,2.0,0.0,0.0,2.0,OWRES,1.0,1.0,0.0,0.0,2.0,WONTS,2.0,2.0,2.0,2.0,2.0,,,,,,
PUNTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,0.0,0.0,1.0,2.0,PUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DUNTS,5,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,0.0,0.0,0.0,2.0,HADES,0.0,0.0,1.0,0.0,2.0,DUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,
BUNTS,5,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,0.0,0.0,0.0,2.0,HADES,0.0,0.0,0.0,0.0,2.0,BUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,
HUNTS,5,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,2.0,COMPS,0.0,0.0,0.0,0.0,2.0,HADES,2.0,0.0,0.0,0.0,2.0,HUNTS,2.0,2.0,2.0,2.0,2.0,,,,,,
MINTY,4,LARNT,0,0,0,1,1,TINES,1.0,2.0,2.0,0.0,0.0,MORES,2.0,0.0,0.0,0.0,0.0,MINTY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NINTH,4,LARNT,0,0,0,1,1,TINES,1.0,2.0,2.0,0.0,0.0,MORES,0.0,0.0,0.0,0.0,0.0,NINTH,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PINTO,4,LARNT,0,0,0,1,1,TINES,1.0,2.0,2.0,0.0,0.0,MORES,0.0,1.0,0.0,0.0,0.0,PINTO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NETES,3,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,2.0,2.0,NETES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
NOTES,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,2.0,2.0,NETES,2.0,0.0,2.0,2.0,2.0,NOTES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NOWTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,2.0,SOARE,1.0,2.0,0.0,0.0,0.0,NOWTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SNOTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,2.0,SOARE,2.0,1.0,0.0,0.0,0.0,SNOTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
KNUTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,2.0,SOARE,1.0,0.0,0.0,0.0,0.0,KNUTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
KNOTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,2.0,SOARE,1.0,1.0,0.0,0.0,0.0,KNOTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TINGS,4,LARNT,0,0,0,1,1,TINES,2.0,2.0,2.0,0.0,2.0,KIDGE,0.0,2.0,0.0,2.0,0.0,TINGS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TINTS,4,LARNT,0,0,0,1,1,TINES,2.0,2.0,2.0,0.0,2.0,KIDGE,0.0,2.0,0.0,0.0,0.0,TINTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TINDS,4,LARNT,0,0,0,1,1,TINES,2.0,2.0,2.0,0.0,2.0,KIDGE,0.0,2.0,1.0,0.0,0.0,TINDS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TINKS,4,LARNT,0,0,0,1,1,TINES,2.0,2.0,2.0,0.0,2.0,KIDGE,1.0,2.0,0.0,0.0,0.0,TINKS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MENTO,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,0.0,1.0,0.0,0.0,0.0,MENTO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BENTY,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,0.0,0.0,0.0,1.0,2.0,BENTY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
KENTE,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,0.0,0.0,0.0,0.0,0.0,KENTE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YENTE,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,0.0,0.0,0.0,0.0,1.0,YENTE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CENTO,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,2.0,1.0,0.0,0.0,0.0,CENTO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CENTU,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,2.0,0.0,0.0,0.0,0.0,CENTU,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BENTO,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,0.0,1.0,0.0,1.0,0.0,BENTO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CONTE,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,2.0,2.0,0.0,0.0,0.0,CONTE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MONTE,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,0.0,2.0,0.0,0.0,0.0,MONTE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
GENTY,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,0.0,CORBY,0.0,0.0,0.0,0.0,2.0,GENTY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NETOP,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,0.0,BOEPS,0.0,1.0,1.0,1.0,0.0,NETOP,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
JETON,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,0.0,BOEPS,0.0,1.0,1.0,0.0,0.0,JETON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
UNETH,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,0.0,BOEPS,0.0,0.0,2.0,0.0,0.0,UNETH,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NETTY,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,0.0,BOEPS,0.0,0.0,1.0,0.0,0.0,NETTY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BETON,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,0.0,BOEPS,2.0,1.0,1.0,0.0,0.0,BETON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SYNTH,3,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,0.0,1.0,SYNTH,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
TOYON,3,LARNT,0,0,0,1,1,TINES,2.0,0.0,1.0,0.0,0.0,TOYON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
NETTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,2.0,TWIXT,1.0,0.0,0.0,0.0,1.0,NETTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NESTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,2.0,TWIXT,1.0,0.0,0.0,0.0,0.0,NESTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NEWTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,2.0,TWIXT,1.0,1.0,0.0,0.0,0.0,NEWTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NEXTS,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,1.0,2.0,TWIXT,1.0,0.0,0.0,1.0,0.0,NEXTS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TONIC,4,LARNT,0,0,0,1,1,TINES,2.0,1.0,2.0,0.0,0.0,DORES,0.0,2.0,0.0,0.0,0.0,TONIC,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TUNIC,4,LARNT,0,0,0,1,1,TINES,2.0,1.0,2.0,0.0,0.0,DORES,0.0,0.0,0.0,0.0,0.0,TUNIC,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TONDI,4,LARNT,0,0,0,1,1,TINES,2.0,1.0,2.0,0.0,0.0,DORES,1.0,2.0,0.0,0.0,0.0,TONDI,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TIGON,4,LARNT,0,0,0,1,1,TINES,2.0,2.0,1.0,0.0,0.0,MORES,0.0,1.0,0.0,0.0,0.0,TIGON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TIMON,4,LARNT,0,0,0,1,1,TINES,2.0,2.0,1.0,0.0,0.0,MORES,1.0,1.0,0.0,0.0,0.0,TIMON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TIYIN,4,LARNT,0,0,0,1,1,TINES,2.0,2.0,1.0,0.0,0.0,MORES,0.0,0.0,0.0,0.0,0.0,TIYIN,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MUTON,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,2.0,1.0,0.0,0.0,MUTON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
FUTON,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,2.0,0.0,0.0,0.0,FUTON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NUTTY,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,2.0,0.0,0.0,2.0,NUTTY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NOTUM,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,1.0,1.0,0.0,0.0,NOTUM,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
JOTUN,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,1.0,0.0,0.0,0.0,JOTUN,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PUTON,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,2.0,0.0,1.0,0.0,PUTON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NOWTY,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,0.0,0.0,0.0,2.0,NOWTY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
CYTON,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,0.0,0.0,0.0,1.0,CYTON,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
NOTCH,4,LARNT,0,0,0,1,1,TINES,1.0,0.0,1.0,0.0,0.0,RUMPY,0.0,0.0,0.0,0.0,0.0,NOTCH,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SENTE,3,LARNT,0,0,0,1,1,TINES,1.0,0.0,2.0,1.0,1.0,SENTE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
TENUE,4,LARNT,0,0,0,1,1,TINES,2.0,0.0,2.0,1.0,0.0,SAUTE,0.0,0.0,1.0,1.0,2.0,TENUE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TENGE,4,LARNT,0,0,0,1,1,TINES,2.0,0.0,2.0,1.0,0.0,SAUTE,0.0,0.0,0.0,1.0,2.0,TENGE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TYNDE,5,LARNT,0,0,0,1,1,TINES,2.0,0.0,2.0,1.0,0.0,SAUTE,0.0,0.0,0.0,1.0,2.0,TENGE,2.0,0.0,2.0,0.0,2.0,TYNDE,2.0,2.0,2.0,2.0,2.0,,,,,,
TENCH,4,LARNT,0,0,0,1,1,TINES,2.0,0.0,2.0,1.0,0.0,SAUTE,0.0,0.0,0.0,1.0,1.0,TENCH,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TENON,5,LARNT,0,0,0,1,1,TINES,2.0,0.0,2.0,1.0,0.0,SAUTE,0.0,0.0,0.0,1.0,1.0,TENCH,2.0,2.0,2.0,0.0,0.0,TENON,2.0,2.0,2.0,2.0,2.0,,,,,,
TENDU,4,LARNT,0,0,0,1,1,TINES,2.0,0.0,2.0,1.0,0.0,SAUTE,0.0,0.0,1.0,1.0,1.0,TENDU,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TENTY,5,LARNT,0,0,0,1,1,TINES,2.0,0.0,2.0,1.0,0.0,SAUTE,0.0,0.0,0.0,2.0,1.0,TENTH,2.0,2.0,2.0,2.0,0.0,TENTY,2.0,2.0,2.0,2.0,2.0,,,,,,
TENTH,4,LARNT,0,0,0,1,1,TINES,2.0,0.0,2.0,1.0,0.0,SAUTE,0.0,0.0,0.0,2.0,1.0,TENTH,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
TOXIN,3,LARNT,0,0,0,1,1,TINES,2.0,1.0,1.0,0.0,0.0,TOXIN,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
TYIYN,4,LARNT,0,0,0,1,1,TINES,2.0,1.0,1.0,0.0,0.0,TOXIN,2.0,0.0,0.0,1.0,2.0,TYIYN,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SPINA,3,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,1.0,1.0,SPINA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ASANA,3,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,0.0,0.0,1.0,ASANA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
KIANG,3,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,1.0,1.0,0.0,KIANG,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
GUANS,3,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,1.0,0.0,2.0,GUANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
GYANS,4,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,1.0,0.0,2.0,GUANS,2.0,0.0,2.0,2.0,2.0,GYANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
GEANS,3,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,1.0,0.0,2.0,GEANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
DIANE,3,LARNT,0,1,0,2,0,AEGIS,1.0,1.0,0.0,1.0,0.0,DIANE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
INANE,4,LARNT,0,1,0,2,0,AEGIS,1.0,1.0,0.0,1.0,0.0,DIANE,0.0,1.0,2.0,2.0,2.0,INANE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AVINE,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,1.0,0.0,MAZES,0.0,1.0,0.0,1.0,0.0,AVINE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AMINE,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,1.0,0.0,MAZES,1.0,1.0,0.0,1.0,0.0,AMINE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AZINE,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,1.0,0.0,MAZES,0.0,1.0,1.0,1.0,0.0,AZINE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SENNA,3,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,0.0,0.0,1.0,SENNA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
AGENE,3,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,1.0,0.0,0.0,AGENE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
AGONE,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,1.0,0.0,0.0,AGENE,2.0,2.0,0.0,2.0,2.0,AGONE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SIGNA,3,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,2.0,1.0,1.0,SIGNA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
HYENA,3,LARNT,0,1,0,2,0,AEGIS,1.0,1.0,0.0,0.0,0.0,HYENA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
QUENA,4,LARNT,0,1,0,2,0,AEGIS,1.0,1.0,0.0,0.0,0.0,HYENA,0.0,0.0,2.0,2.0,2.0,QUENA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AVENS,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,0.0,2.0,AMENS,2.0,0.0,2.0,2.0,2.0,AVENS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AMENS,3,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,0.0,2.0,AMENS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
PIANS,4,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,1.0,2.0,IKANS,1.0,0.0,2.0,2.0,2.0,PIANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
IKANS,3,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,1.0,2.0,IKANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
MEANY,5,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,0.0,0.0,0.0,MONAS,2.0,0.0,1.0,1.0,0.0,MEANE,2.0,2.0,2.0,2.0,0.0,MEANY,2.0,2.0,2.0,2.0,2.0,,,,,,
MEANE,4,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,0.0,0.0,0.0,MONAS,2.0,0.0,1.0,1.0,0.0,MEANE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BEANO,4,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,0.0,0.0,0.0,MONAS,0.0,1.0,1.0,1.0,0.0,BEANO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HENNA,4,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,0.0,0.0,0.0,MONAS,0.0,0.0,2.0,1.0,0.0,HENNA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PENNA,5,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,0.0,0.0,0.0,MONAS,0.0,0.0,2.0,1.0,0.0,HENNA,0.0,2.0,2.0,2.0,2.0,PENNA,2.0,2.0,2.0,2.0,2.0,,,,,,
VEENA,5,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,0.0,0.0,0.0,MONAS,0.0,0.0,1.0,1.0,0.0,BEANY,0.0,2.0,1.0,2.0,0.0,VEENA,2.0,2.0,2.0,2.0,2.0,,,,,,
BEANY,4,LARNT,0,1,0,2,0,AEGIS,1.0,2.0,0.0,0.0,0.0,MONAS,0.0,0.0,1.0,1.0,0.0,BEANY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AGONY,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,1.0,0.0,0.0,MORES,0.0,1.0,0.0,0.0,0.0,AGONY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AGUNA,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,1.0,0.0,0.0,MORES,0.0,0.0,0.0,0.0,0.0,AGUNA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AMONG,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,1.0,0.0,0.0,MORES,1.0,1.0,0.0,0.0,0.0,AMONG,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AGONS,3,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,1.0,0.0,2.0,AGONS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ANANA,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,0.0,0.0,0.0,BRAES,0.0,0.0,2.0,0.0,0.0,ANANA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ABAND,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,0.0,0.0,0.0,BRAES,1.0,0.0,2.0,0.0,0.0,ABAND,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ABUNA,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,0.0,0.0,0.0,BRAES,1.0,0.0,1.0,0.0,0.0,ABUNA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ADUNC,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,0.0,0.0,0.0,BRAES,0.0,0.0,1.0,0.0,0.0,ADUNC,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SWANG,4,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,1.0,0.0,1.0,SPANG,2.0,0.0,2.0,2.0,2.0,SWANG,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SPANG,3,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,1.0,0.0,1.0,SPANG,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
AKENE,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,0.0,0.0,DOEKS,0.0,0.0,2.0,1.0,0.0,AKENE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ABUNE,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,0.0,0.0,DOEKS,0.0,0.0,1.0,0.0,0.0,ABUNE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AXONE,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,0.0,0.0,DOEKS,0.0,1.0,1.0,0.0,0.0,AXONE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AMENE,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,0.0,0.0,DOEKS,0.0,0.0,2.0,0.0,0.0,AMENE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AMEND,4,LARNT,0,1,0,2,0,AEGIS,2.0,1.0,0.0,0.0,0.0,DOEKS,1.0,0.0,2.0,0.0,0.0,AMEND,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AEONS,3,LARNT,0,1,0,2,0,AEGIS,2.0,2.0,0.0,0.0,2.0,AEONS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
SCENA,3,LARNT,0,1,0,2,0,AEGIS,1.0,1.0,0.0,0.0,1.0,SCENA,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
SPANE,4,LARNT,0,1,0,2,0,AEGIS,1.0,1.0,0.0,0.0,1.0,SCENA,2.0,0.0,1.0,2.0,1.0,SPANE,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AZANS,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,0.0,0.0,2.0,TOZES,0.0,0.0,1.0,0.0,2.0,AZANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AZONS,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,0.0,0.0,2.0,TOZES,0.0,1.0,1.0,0.0,2.0,AZONS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
AXONS,4,LARNT,0,1,0,2,0,AEGIS,2.0,0.0,0.0,0.0,2.0,TOZES,0.0,1.0,0.0,0.0,2.0,AXONS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SCANS,5,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,0.0,2.0,HOCUS,0.0,0.0,1.0,0.0,2.0,CYANS,1.0,0.0,2.0,2.0,2.0,SCANS,2.0,2.0,2.0,2.0,2.0,,,,,,
CYANS,4,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,0.0,2.0,HOCUS,0.0,0.0,1.0,0.0,2.0,CYANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DUANS,4,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,0.0,2.0,HOCUS,0.0,0.0,0.0,1.0,2.0,DUANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YUANS,5,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,0.0,2.0,HOCUS,0.0,0.0,0.0,1.0,2.0,DUANS,0.0,2.0,2.0,2.0,2.0,YUANS,2.0,2.0,2.0,2.0,2.0,,,,,,
SPANS,4,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,0.0,2.0,HOCUS,0.0,0.0,0.0,0.0,2.0,SPANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SWANS,5,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,0.0,2.0,HOCUS,0.0,0.0,0.0,0.0,2.0,SPANS,2.0,0.0,2.0,2.0,2.0,SWANS,2.0,2.0,2.0,2.0,2.0,,,,,,
KHANS,4,LARNT,0,1,0,2,0,AEGIS,1.0,0.0,0.0,0.0,2.0,HOCUS,1.0,0.0,0.0,0.0,2.0,KHANS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
